sale_order_tm,sale_order_id,customer_id,product_id,product_name,qty,delv_prov_id,order_source
2021-09-22 19:44:32,WI-100461,5458574,OFF-BI-10001658,Asus X540L-AXX1015D BLACK RAM4GB CORE I3 HARDISK 500GB LAYAR 15 INC DAN BONUS TAS LAPTOP ASUS (FREE ASURANSI),4,A013,Web
2021-03-28 23:26:08,CA--105214,4409740,OFF-AR-10004010,Asus ROG STRIX GL553VE-FY117T With Intel Core i7-7700HQ Nvidia GTX1050Ti 4GB DDR5 16GB RAM DDR4 1TB HDD + 256 SSD + Windows 10 + Free Panasonic Headphone + Asus Rog Special Backpack Garansi Resmi 2 Tahun,4,A036,Android
2021-01-01 02:28:56,TX-142937,6743967,TEC-PH-10004188,LAPTOP SLIM TIPIS ASUS A507MA - N4000- 4GB- 1TB- WIN10- 156HD,10,A036,iOS
2021-10-13 12:20:10,TX-151750,5195899,OFF-BI-10001758,ASUS X540UA-GQ103 RAM 8GB DDR4 i7-7500U 1TB HDD Intel® HD Graphics 620 15.6 HD SLIM Endless OS BLACK,2,A021,Android
2021-03-31 20:38:30,NJ-152611,4409740,TEC-PH-10003012,"Laptop ASUS X550ZE - AMD FX-7500 - RAM 8GB - HDD 1TB - VGA R7 M260DX 3GB - Windows 10 - 15"" - Hitam",1,A007,Android
2021-03-20 14:04:19,MA-166086,9907533,OFF-AR-10004022,ASUS ROG ZEPHYRUS G GA502DU-R76601T - RYZEN 7 3750H 8GB 1TB GTX1660,7,A040,Android
2022-07-23 20:31:20,NY--108665,7052127,OFF-BI-10000285,"Asus VivoBook Max X441MA-GA011T - Intel N4000 - 4GB - 1TB - DVD RW - 14"" - Win10 Home - Black - ESEL",5,A044,Android
2021-01-03 06:41:38,CA-126452,6751544,OFF-BI-10001294,"Asus X441MA-GA013T - Intel® Celeron® N4000- RAM 4GB - 1TB - 14"" - W10 - Red - Laptop Murah (Gratis Tas) - Bergaransi",2,A043,Android
2021-07-28 18:30:14,CA-108854,9334859,OFF-AR-10003958,ASUS ROG Strix GL503GE-EN023T - Metal Black,5,A025,Web
2021-03-19 07:29:39,WA-119046,7676802,OFF-BI-10001116,"Asus X441BA-GA912T - AMD 2-Core A9-9425 - RAM 4 GB - 1TB - AMD Radeon R5 - 14.0"" - W10 - Silver Gradient - Laptop Murah (Gratis Tas) - Bergaransi",8,A019,Android
2022-04-21 17:02:54,TX-161508,5765632,OFF-AR-10003759,ASUS Notebook UX331UAL-EG033T - Rose Gold,10,A009,Android
2022-08-18 04:34:41,OH-117422,5157210,TEC-PH-10003535,LAPTOP GAMING TERBAIK Asus ROG GL 552X KBL DM409T Plus Back Pack Asus ROG I7 Kabylake RAM 4GB HDD 1TB VGA NVIDIA GEFORCE GTX 950M 4GB Windows 10,2,A036,Android
2022-09-05 20:25:52,NC-136826,9409533,OFF-AR-10003770,ASUS Notebook X200MA-KX637D Non Windows - Black,4,A035,Android
2021-06-27 04:52:03,NY-117240,7956685,FUR-TA-10001771,【Free Pengiriman + Flash Deal】3 5 ''USB3.0 SATA Perangkat Keras Wifi Kasus Pengulang Router Nirkabel Penutup HDD Hitam,9,A038,iOS
2021-03-10 08:36:23,OH-121727,7322004,OFF-BI-10001308,"Asus X441MA-GA014T - Intel® Celeron® N4000 - RAM 4GB - 1Tb - 14"" - W10 - White- Laptop Murah (Gratis Tas) - Bergaransi",4,A008,iOS
2021-10-08 14:29:13,PA-119291,9334859,OFF-AR-10003759,ASUS Notebook UX331UAL-EG033T - Rose Gold,6,A033,Android
2021-06-30 21:06:41,LA-160899,7748077,OFF-BI-10002026,"Asus Zenbook UX430UN i7 8550U - 16GB - 512GB SSD - MX150 - Win 10 - 14"" Full HD",6,A038,Android
2023-01-07 08:29:48,GA-132675,6941321,OFF-BI-10001153,"Asus X441MA-GA004T - Intel Celeron N4000 - RAM 4GB - 500GB - 14"" - Windows - White",4,A039,Android
2021-09-24 09:09:51,AZ-139402,4712268,OFF-AR-10004441,Asus TUF FX505GE-I5T61T 15.6 Inch Slim Bezel Core i5 8300H 8GB RAM 1TB HDD GTX 1050TI 4GB Win 10 + Free GMX Shoes + Backpack,6,A004,Android
2022-08-30 23:50:10,IL-108364,6729636,OFF-AR-10003156,"ASUS A407MA-BV002T Gold - Intel N4000,4GB,1TB,14 inch HD,W10",1,A043,Android
2021-07-23 15:38:10,CT-133613,2628382,OFF-AR-10003651,Asus E203NAH-FD012T Notebook [Intel N3350/ 2GB/ 500GB/ Win 10],4,A014,Android
2022-05-26 23:00:59,CA-128223,7322004,OFF-BI-10002012,ASUS ZenBook UX430UN - Intel Core i7 8550U-RAM 16GB-512GB SSD-nVidia MX150 2GB-14inch FHD-Windows 10 - Grey,4,A031,Android
2021-08-16 10:50:02,OK-130953,9811302,OFF-BI-10000494,"ASUS VivoBook Ultra A412DA-EK302T Notebook - Ryzen 3-3200U - Radeon Vega 3 - 4GB - 1TB - Win10 - 14"" - Slate Grey - ESEL",6,A011,Android
2021-12-02 22:31:51,MI-118101,8635821,OFF-BI-10000605,"Asus VivoBook Ultra K403FA-EB502T - Intel i5 8265U - 8GB - 512GB SSD - Intel UHD 620 - Fingerprint - 14"" FHD - Win10 Home - Pink Metal - ESEL",10,A027,Android
2021-04-19 15:03:31,GA-159464,7052127,FUR-CH-10000309,[Exclusive Lazada] Lenovo IP 130 - 15IKB - IntelCore I3-7020U - 4GB + 4GB (8GB) - 256 SSD - 15.6” - Black - Laptop Murah ( Gratis Tas ) - Bergaransi,4,A017,Windows Phone
2023-01-27 05:45:32,FL-122266,5557590,TEC-PH-10004165,"LAPTOP RESMI ASUS X441NA N3350 Ram 4GB Hardisk 500GB LCD 14""- DOS",10,A046,Android
2022-09-20 02:30:07,MI-167927,7223558,OFF-BI-10000546,"Asus VivoBook Ultra K403FA-EB301T - Intel i3 8145U - 4GB - 512GB SSD - Intel UHD 620 - Fingerprint - 14"" FHD - Win10 Home - Silver Blue - ESEL",10,A043,Android
2022-11-05 09:03:36,CA-116498,1017300,FUR-TA-10001771,【Free Pengiriman + Flash Deal】3 5 ''USB3.0 SATA Perangkat Keras Wifi Kasus Pengulang Router Nirkabel Penutup HDD Hitam,4,A005,iOS
2023-01-17 00:25:43,NC-153535,2716353,TEC-PH-10003171,Laptop Gaming !! Lenovo 310 14IKB Core I5 Kabylake Vga 2 GB Windows 10 Ori,1,A015,Android
2021-01-30 07:04:01,TX-120824,4538738,OFF-AR-10003958,ASUS ROG Strix GL503GE-EN023T - Metal Black,2,A002,Android
2022-05-06 12:24:35,TX-148698,1956586,OFF-BI-10000605,"Asus VivoBook Ultra K403FA-EB502T - Intel i5 8265U - 8GB - 512GB SSD - Intel UHD 620 - Fingerprint - 14"" FHD - Win10 Home - Pink Metal - ESEL",10,A033,Android
2021-07-07 10:06:37,CA-158701,3898454,OFF-BI-10000216,Asus Vivobook K403FA - i5-8265U 8GB 512GB 14 Inch FHD WIN10 RESMI,2,A042,Windows Phone
2022-12-31 08:31:14,DE--165169,2481270,OFF-AR-10004078,"Asus TP412UA-EC302T - Intel corei3-8130U - 4GB- 256GB - 14"" - W10 - Silver Blue - Laptop Murah ( Gratis Tas)",2,A013,Android
2022-01-31 06:37:43,IL-106579,1924150,OFF-AR-10004456,"ASUS TUF Gaming FX505DT-R5617T - Ryzen 5-3550H - 8GB - 512GB SSD - NVidia GTX1650-4GB - 15.6"" FHD - Win10 Home - Stealth Black - ESEL",8,A005,Android
2021-03-27 17:01:50,CA-122105,5691842,OFF-BI-10000632,Asus VivoBook X407UA-BV421T I Core™ i3-7020U I 4GB DDR4 I 1TB HDD +1SLOT SSD M2 I 14.0 HD USLIM I WINDOWS 10 I NO ODD,5,A023,Android
2023-01-31 04:10:17,AZ-119137,5157210,OFF-BI-10000831,"Asus X200MA-KX636D - 11.6"" - Intel Dual Core N2840 - 2GB RAM - Putih",3,A038,Android
2021-02-13 18:21:26,IL-135034,2914170,OFF-BI-10000962,Asus X407UA-BV316T I Core™ i3-7020U I 4GB DDR4 I 1TB HDD + 1SLOT SSD M2 I 14.0 HD USLIM I VGA Intel I Windows 10 I NO DVDRW,10,A013,Android
2022-04-25 07:06:16,MN-147039,7748077,TEC-PH-10002923,Laptop ASUS VivoBook E203MA Netbook - Notebook - Windows 10 Home - Intel N4000 - Ram 2GB - 32GB EMMC,7,A020,Android
2021-04-22 17:43:36,TX-106068,3410340,OFF-AR-10004974,ASUS VIVOBOOK A412DA RYZEN 5-3500U / 8GB / 1TB / VEGA / WIN10 / FINGERPRINT,2,A011,Android
2022-10-26 11:45:21,PA-138317,6455479,TEC-PH-10004100,Laptop Murah Lenovo Ideapad 330-15IGM - Intel N4000 - RAM 4GB - HDD 500GB,10,A001,Android
2021-11-06 15:05:55,NY--115546,5193284,OFF-AR-10004974,ASUS VIVOBOOK A412DA RYZEN 5-3500U / 8GB / 1TB / VEGA / WIN10 / FINGERPRINT,4,A023,Android
2021-03-13 21:37:37,FL-106495,7845424,TEC-PH-10003885,"Laptop Lenovo Ideapad 100-15IBD Windows 10 COre I3-5005 Ram 6GB HDD 500GB VGA Intel Layar 15,6"" (Hitam)",4,A046,Android
2021-08-07 21:15:57,TX-114209,5900331,TEC-PH-10003273,"LAPTOP GAMING LENOVO IP 130-15AST - AMD A4-9125 - VGA AMD RADEON R3 - RAM 4GB - HDD 1TB - DVDRW - 15.6""",5,A023,Android
2022-06-11 12:49:09,WA-116834,7223558,OFF-AR-10004582,"ASUS TUF Gaming FX505GD-I5501T - Core i5-8300H - 8GB - 1TB - NVidia GTX1050-4GB - 15.6"" FHD - Win10 Home - Red Fusion - ESEL",8,A003,iOS
2021-12-02 22:31:51,MI-118101,8635821,OFF-LA-10000414,EXCLUSIVE PROMO Laptop Terbaru Lenovo IdeaPad 330 -14IKB INTEL 3867U / Windows 10 / RAM 4 GB DDR4 / 1000 GB HDD / 14 inch / INTEL HD Graphics / IP 330 / 2 Tahun Garansi Resmi Lenovo Indonesia,7,A027,Android
2021-06-20 13:40:39,FL--159667,3567375,OFF-BI-10001553,Asus X441UB-GA313T - Intel Core i3-7020U - 4GB - 1TB - NVIDIA GeForce MX110 2GB - 14.0' - W10 - Red - Laptop Murah (Gratis Tas) Bergaransi,3,A046,iOS
2022-09-12 10:01:52,VA-122056,7223558,TEC-PH-10003800,"Laptop Lenovo B50-30 Intel N2840 Ram 4GB Hdd 500GB Win8 15,6"" Black",8,A021,Android
2021-10-17 08:36:31,NV-166688,4689017,TEC-PH-10003885,"Laptop Lenovo Ideapad 100-15IBD Windows 10 COre I3-5005 Ram 6GB HDD 500GB VGA Intel Layar 15,6"" (Hitam)",7,A036,Android
2021-06-04 11:43:52,FL-110198,9948316,FUR-FU-10003374,6.35 cm drive hard disk eksternal HDD sampul pelindung harddisk kantong tas membawa kasus (Hitam),7,A030,Android
2023-01-11 12:06:04,NY-135881,3043854,TEC-PH-10003012,"Laptop ASUS X550ZE - AMD FX-7500 - RAM 8GB - HDD 1TB - VGA R7 M260DX 3GB - Windows 10 - 15"" - Hitam",8,A031,Android
2022-10-15 17:17:33,AZ--133389,4538738,TEC-PH-10003811,Laptop Lenovo B50-30 N2840 Ram 4GB HDD 500GB LCD 15.6 Inch - Windows 8 Ori,1,A004,Android
2021-06-27 04:52:03,NY-117240,7956685,OFF-AR-10003732,"ASUS FX 1TB 2.5"" USB 3.1 Gen1 HDD/ Hardisk/ Harddisk Eksternal/ External Hard Drive with Aura Sync RGB",7,A038,iOS
2022-08-12 17:02:46,PA-142237,7068056,OFF-BI-10000948,Asus X407MA-BV016T With SSD M2 240GB I N4000 I 4GB RAM I 500GB HDD I 14.0 HD USLIM I WINDOWS 10 I NO ODD I INTEL VGA,4,A034,Android
2021-09-12 20:36:27,VA-115938,3951118,FUR-CH-10000015,"[Exclusive Lazada] Asus X540LA-XX3401T - Intel® Core™ i3 - RAM 4GB - 1TB - 15""- W10 - Chocolate Black - Laptop Murah",3,A018,Android
2021-09-09 12:44:18,RI-104129,9334859,OFF-BI-10001120,"Asus X441BA-GA913T - AMD 2-Core A9-9425 - RAM 4GB - 1TB-AMD Radeon R5 graphics - 14"" - W10 - Red - Laptop Murah (Gratis Tas) - Bergaransi",9,A045,Android
2021-11-05 04:19:33,CA-164483,9811302,OFF-BI-10000632,Asus VivoBook X407UA-BV421T I Core™ i3-7020U I 4GB DDR4 I 1TB HDD +1SLOT SSD M2 I 14.0 HD USLIM I WINDOWS 10 I NO ODD,10,A030,iOS
2023-02-18 20:56:35,CA-122679,9554349,TEC-PH-10003012,"Laptop ASUS X550ZE - AMD FX-7500 - RAM 8GB - HDD 1TB - VGA R7 M260DX 3GB - Windows 10 - 15"" - Hitam",5,A006,Android
2021-06-08 09:04:05,NY-162390,7322004,OFF-BI-10001553,Asus X441UB-GA313T - Intel Core i3-7020U - 4GB - 1TB - NVIDIA GeForce MX110 2GB - 14.0' - W10 - Red - Laptop Murah (Gratis Tas) Bergaransi,10,A009,Android
2021-06-26 00:03:33,TX-164042,9724784,OFF-BI-10001249,ASUS X441MA-GA012T Silver -Dualcore N4000-4GB-1TB-Win10,5,A007,Android
2021-01-20 04:37:13,TN-134621,9342312,TEC-PH-10003187,"Laptop Gaming Asus G752VY-GC346T - 17.3"" FHD - Intel i7-6700HQ - Ram 32GB - Gray",6,A036,Android
2022-11-22 09:29:01,KY-118514,9342312,OFF-AR-10004602,Asus TUFFX505GD-I5501T - Intel Core I5-8300H - 8GB - 1TB - 15.6' - W10 - RED Fusion - Laptop gaming Murah,6,A007,Android
2021-10-15 02:11:46,TX-129189,5765632,OFF-BI-10000216,Asus Vivobook K403FA - i5-8265U 8GB 512GB 14 Inch FHD WIN10 RESMI,5,A008,Windows Phone
2022-12-10 11:50:17,CA-166226,5193284,OFF-BI-10002897,Baru!!Lenovo Ideapad 310 14IKB Core I5 7200 Ram 4GB Hardisk 1TB NvidiaGforce 2GB Windows 10,6,A022,Android
2021-03-02 16:38:53,WA-164833,5195899,TEC-PH-10003505,LAPTOP GAMING TERBAIK Asus ROG GL 552X KBL DM409T Plus Back Pack Asus ROG I7 Kabylake 8GB DDR4 HDD 1TB VGA NVIDIA GEFORCE GTX 950M 4GB Windows 10,7,A007,Android
2022-10-15 17:17:33,AZ--133389,4538738,OFF-AR-10003856,"Asus ROG GL503GE-EN023T - Intel® Core™ i7-8750H - RAM 8GB -1TB SSHD - NVIDIA GeForce GTX 1050 Ti - 15.6"" + Windows 10 + Free Headphone+ Backpack",6,A004,Android
2022-04-07 19:30:38,IN-167759,7068056,OFF-BI-10000320,ASUS VIVOBOOK S14 S430FN - i7 8565U-8GB-512GB SSD-MX150 2GB-W10-14FHD,2,A037,Windows Phone
2022-06-18 15:37:56,SC-128846,6219397,OFF-AR-10003772,Asus Notebook X441UA Intel® Core™ i3-7020U 4GB RAM 1TB HDD + Windows 10 + Free Headphone + Backpack,6,A012,Web
2021-12-28 01:31:10,MA-152681,5557590,OFF-BI-10000822,"Asus VivoBook X441UB-GA312T - Intel i3 7020U - 4GB - 1TB - MX110-2GB - 14"" - Win10 Home - Silver - ESEL",9,A030,Android
2021-05-09 23:27:41,IL-109778,2093014,OFF-AR-10003158,"Asus A407UA-BV319T - Intel® Core™ i3-7020U - 4GB - 1TB - 14"" - W10 - Grey - Laptop Murah (Gratis Tas) - Bergaransi",8,A032,Android
2021-11-11 21:00:21,WI-154466,6669318,OFF-AR-10003156,"ASUS A407MA-BV002T Gold - Intel N4000,4GB,1TB,14 inch HD,W10",9,A045,Android
2021-09-21 07:32:07,NV-160395,3951118,OFF-BI-10000829,"Asus VivoBook X441UB-GA321T - Intel i3 7020U - 4GB - 1TB - MX110-2GB - 14"" - Win10 Home - Rose Gold - ESEL",10,A010,Android
2021-08-12 05:53:01,TX-169922,4936713,OFF-BI-10001308,"Asus X441MA-GA014T - Intel® Celeron® N4000 - RAM 4GB - 1Tb - 14"" - W10 - White- Laptop Murah (Gratis Tas) - Bergaransi",9,A036,Android
2021-07-21 22:15:38,CO-112109,9077733,OFF-LA-10000414,EXCLUSIVE PROMO Laptop Terbaru Lenovo IdeaPad 330 -14IKB INTEL 3867U / Windows 10 / RAM 4 GB DDR4 / 1000 GB HDD / 14 inch / INTEL HD Graphics / IP 330 / 2 Tahun Garansi Resmi Lenovo Indonesia,8,A037,Android
2022-11-24 14:08:02,NY--137050,9948316,OFF-AR-10003217,"ASUS A456UQ FA CORE I7 7500 2,7GHZ RAM 8GB HDD 1TB LCD 14"" Nvidia Gt 940 2GB NO OS",5,A036,Android
2021-03-28 23:26:08,CA--105214,4409740,TEC-PH-10003875,"Laptop Lenovo Baru Yoga 520-14IKB [81C800PQID] Core i3-8130U / 8GB DDR4 / 1TB / MX130 2GB / NO DVDRW / WIN 10 / 14"" HD TOUCHSCREEN / 2 Year + Premium ONSITE Warranty [Mineral Grey] Laptop Murah",10,A036,Android
2022-10-26 19:18:54,WA-101539,3806026,TEC-PH-10003875,"Laptop Lenovo Baru Yoga 520-14IKB [81C800PQID] Core i3-8130U / 8GB DDR4 / 1TB / MX130 2GB / NO DVDRW / WIN 10 / 14"" HD TOUCHSCREEN / 2 Year + Premium ONSITE Warranty [Mineral Grey] Laptop Murah",1,A022,Android
2023-01-05 21:08:18,NY-159590,4712268,TEC-PH-10003988,Laptop Lenovo x230 i7,2,A008,Android
2022-11-02 03:55:54,FL-140872,5765865,OFF-BI-10001525,Asus X441UB-GA311T - Intel Core i3-7020U - 4GB - 1TB - NVIDIA GeForce MX110 2GB - 14.0' - W10 - Black - Laptop Murah,10,A011,iOS
2022-05-26 23:00:59,CA-128223,7322004,OFF-AR-10003856,"Asus ROG GL503GE-EN023T - Intel® Core™ i7-8750H - RAM 8GB -1TB SSHD - NVIDIA GeForce GTX 1050 Ti - 15.6"" + Windows 10 + Free Headphone+ Backpack",10,A031,Android
2022-07-22 11:28:28,NC-133928,1956586,OFF-AR-10004691,"Asus VivoBook 14 A412FL-EK502T - Intel i5 8265U - 8GB - 512GB SSD - MX250 2GB - Fingerprint - 14"" FHD - Win10 Home - Grey - ESEL",9,A020,Android
2022-12-26 22:21:45,KY-102274,6941321,TEC-PH-10003875,"Laptop Lenovo Baru Yoga 520-14IKB [81C800PQID] Core i3-8130U / 8GB DDR4 / 1TB / MX130 2GB / NO DVDRW / WIN 10 / 14"" HD TOUCHSCREEN / 2 Year + Premium ONSITE Warranty [Mineral Grey] Laptop Murah",1,A026,Android
2022-10-05 16:40:49,WA-131212,7068056,OFF-BI-10001107,"Asus X441BA-GA911T - AMD 2 - Core A9-9425 - RAM 4 GB - 1TB - AMD Radeon R5 - 14.0"" - W10 - CHOCOLATE BROWN - Laptop Murah (Gratis Tas) - Bergaransi",9,A017,iOS
2022-06-02 11:30:08,FL--164917,6455479,TEC-PH-10003800,"Laptop Lenovo B50-30 Intel N2840 Ram 4GB Hdd 500GB Win8 15,6"" Black",7,A011,iOS
2021-07-28 22:42:15,WA-131954,5458574,OFF-BI-10000088,"ASUS VivoBook E203MAH-FD411T Notebook - Intel N4000 - 4GB - 500GB - Win10 - 11.6"" - Star Grey - ESEL",3,A028,Android
2022-03-18 20:00:56,VA-101469,5835631,OFF-BI-10000948,Asus X407MA-BV016T With SSD M2 240GB I N4000 I 4GB RAM I 500GB HDD I 14.0 HD USLIM I WINDOWS 10 I NO ODD I INTEL VGA,9,A048,Android
2021-05-05 16:59:12,IL-126557,9453897,TEC-PH-10004093,Laptop Murah ASUS X541S-XO042 Celeron N3350 - RAM 4GB - HDD 500GB - 15 Hitam,8,A033,Android
2022-05-17 06:58:53,TX--122567,7223558,OFF-BI-10001460,"Asus X441UA-GA311T - Intel® Core™ i3-7020U - RAM 4GB - 1TB - 14"" - W10 - Black - Laptop Murah (Gratis Tas) - Bergaransi",9,A017,Android
2023-02-13 05:55:38,MI-128517,5157210,OFF-BI-10000848,Asus X407MA-BV016T I 8GB RAM I Celeron N4000 I 500GB HDD + 1SLOT SSD M2 I 14.0 HD USLIM I Intel Graphics 600 I WINDOW 10,3,A044,Android
2021-01-31 00:24:41,LA-123960,7845424,OFF-AR-10003903,Asus ROG GL552VX-DM044T - RAM 12GB - Core i7 7700HQ - Nvidia Geforce GTX 950M (4GB DDR5) - 15.6 Inch FHD - WINDOWS 10 - Hitam,8,A015,Android
2021-08-25 11:28:28,NY-140984,4712268,OFF-BI-10000138,Asus VivoBook E203MA-TBCL232A - Intel N4000 - 2GB RAM DDR4 - 32GB EMMC - 11.6 HD LED - Windows 10 S mode - Grey,7,A044,Web
2022-12-25 12:52:01,PA-136364,9453897,OFF-BI-10001757,ASUS X540NA-GQ017 / Intel N3350 / 4GB / 500GB / Intel HD Graphics / Endless OS / DVDRW / 15.6 HD SLIM / Black / Notebook Untuk Pelajar,8,A022,Android
2021-06-16 04:45:52,NY-115322,3410340,OFF-BI-10000494,"ASUS VivoBook Ultra A412DA-EK302T Notebook - Ryzen 3-3200U - Radeon Vega 3 - 4GB - 1TB - Win10 - 14"" - Slate Grey - ESEL",10,A018,Android
2021-09-21 07:32:07,NV-160395,3951118,OFF-BI-10001153,"Asus X441MA-GA004T - Intel Celeron N4000 - RAM 4GB - 500GB - 14"" - Windows - White",6,A010,Android
2021-02-26 09:01:23,CA-140046,3893138,TEC-PH-10003963,"Laptop Lenovo Ideapad V130-15IGM Intel N4000 RAM 4GB HARDISK 500GB DVDRW Layar 15.6"" Inc DOS HITAM",4,A004,iOS
2021-12-23 14:34:26,NY-100790,1956586,OFF-BI-10000591,"Asus VivoBook Ultra K403FA-EB501T - Intel i5 8265U - 8GB - 512GB SSD - Intel UHD 620 - Fingerprint - 14"" FHD - Win10 Home - Silver Blue - ESEL",2,A036,Windows Phone
2021-08-30 12:38:16,CA-109953,3410340,OFF-AR-10004078,"Asus TP412UA-EC302T - Intel corei3-8130U - 4GB- 256GB - 14"" - W10 - Silver Blue - Laptop Murah ( Gratis Tas)",7,A028,Android
2022-12-14 23:27:26,OH--142965,6219397,OFF-BI-10000136,"ASUS VivoBook E203MAH-FD412T Notebook - Intel N4000 - 4GB - 500GB - Win 10 - 11.6"" - Pearl White - ESEL",3,A020,Android
2021-12-31 22:44:20,CA-145429,7845424,OFF-AR-10003405,Asus E202SA-FD112T Notebook [11.6 Inch/N3060/500GB/2GB/Win 10],10,A039,Android
2021-01-08 08:44:38,GA--100895,1797195,OFF-AR-10004078,"Asus TP412UA-EC302T - Intel corei3-8130U - 4GB- 256GB - 14"" - W10 - Silver Blue - Laptop Murah ( Gratis Tas)",4,A012,Web
2022-12-23 17:47:03,NM-131639,9521335,OFF-BI-10001524,"Asus X441UA-GA313T - Intel® Core™ i3-7020U - RAM 4GB - 1Tb - 14"" - W10 - Red- Laptop Murah ( Gratis Tas) - Bergaransi",9,A045,Android
2021-09-24 01:15:46,VA--113705,5835631,OFF-AR-10003582,Asus E203MAH-FD411T - Intel® Celeron® N4000 - 4GB - 500GB - 11.6' - W10 - Star Grey - Laptop Murah - Bergaransi,3,A021,Android
2023-01-30 09:40:49,CO-151862,3363082,OFF-BI-10001525,Asus X441UB-GA311T - Intel Core i3-7020U - 4GB - 1TB - NVIDIA GeForce MX110 2GB - 14.0' - W10 - Black - Laptop Murah,2,A030,Android
2023-02-27 01:25:10,IL-162404,6219397,OFF-BI-10000546,"Asus VivoBook Ultra K403FA-EB301T - Intel i3 8145U - 4GB - 512GB SSD - Intel UHD 620 - Fingerprint - 14"" FHD - Win10 Home - Silver Blue - ESEL",9,A008,Android
2022-11-01 03:14:06,TX-155047,2481270,OFF-AR-10003251,"Asus A456UR i5 Vga2GB Ram4GB Hd1TB 14"" GaransiResmi",9,A015,Android
2022-02-11 21:49:05,IL-125647,1017300,OFF-BI-10001634,Asus X454YA-EX101T Notebook - Black [14-AMD E1-7010/2GB/500GB/R2/Win 10],4,A004,Android
2021-06-13 00:53:36,CA-100580,9554349,OFF-AR-10003811,"Asus P2430UA i3 4GB 500GB 14"" Limited Edition",4,A003,iOS
2022-06-28 08:27:31,WA-158071,4576902,TEC-PH-10002923,Laptop ASUS VivoBook E203MA Netbook - Notebook - Windows 10 Home - Intel N4000 - Ram 2GB - 32GB EMMC,2,A011,Android
2021-02-18 06:21:23,WA-158680,5816900,OFF-BI-10000138,Asus VivoBook E203MA-TBCL232A - Intel N4000 - 2GB RAM DDR4 - 32GB EMMC - 11.6 HD LED - Windows 10 S mode - Grey,6,A024,Android
2022-07-19 11:03:34,CA-113040,5453032,OFF-BI-10000343,ASUS VivoBook S430UN-EB531T [90NB0J41-M02310] - Firmament Green,9,A014,Android
2021-03-28 12:08:56,NC-155670,7068056,OFF-BI-10001267,"Asus X441MA-GA012TIntel® Celeron® N4000- 4GB - 1TB - 14"" - W10 - Silver- Laptop Murah (Gratis Tas) - Bergansi",7,A011,Android
2021-10-16 20:38:12,PA-143714,2093014,OFF-AR-10002987,Asus A407MA-BV001T - Intel® Celeron® N4000 - RAM 4GB - 1TB - 14.0' - W10 - Grey - Laptop Murah (Gratis Tas) - Bergansi,3,A043,Android
2022-12-15 08:39:24,OH-150798,9724784,OFF-BI-10002897,Baru!!Lenovo Ideapad 310 14IKB Core I5 7200 Ram 4GB Hardisk 1TB NvidiaGforce 2GB Windows 10,9,A007,Android
2021-05-12 19:23:25,CT-146423,2716353,OFF-AR-10004974,ASUS VIVOBOOK A412DA RYZEN 5-3500U / 8GB / 1TB / VEGA / WIN10 / FINGERPRINT,9,A040,Android
2021-05-25 20:55:33,IL-117114,6751544,OFF-AR-10003056,Asus A407MA-BV001T N4400 1TB 14Inch,4,A024,Android
2022-09-02 04:09:09,MO-167402,7748077,OFF-BI-10000591,"Asus VivoBook Ultra K403FA-EB501T - Intel i5 8265U - 8GB - 512GB SSD - Intel UHD 620 - Fingerprint - 14"" FHD - Win10 Home - Silver Blue - ESEL",5,A045,Android
2021-11-13 18:23:23,DE-144274,4689017,OFF-AR-10003696,"ASUS E402BA-GA001T Dark Blue (AMD A4-9125/4GB/500GB/RADEON R3/14""/Win10)",4,A026,iOS
2021-09-22 07:13:56,NC-168620,1017300,OFF-BI-10001120,"Asus X441BA-GA913T - AMD 2-Core A9-9425 - RAM 4GB - 1TB-AMD Radeon R5 graphics - 14"" - W10 - Red - Laptop Murah (Gratis Tas) - Bergaransi",5,A018,Android
2022-11-22 04:22:25,OH-150119,7676802,OFF-BI-10001543,Asus X441UB-GA312T - Intel Core i3-7020U - 4GB - 1TB - 14.0' - W10 - Silver - Laptop Murah,7,A023,Android
2021-08-12 05:53:01,TX-169922,4936713,OFF-BI-10000829,"Asus VivoBook X441UB-GA321T - Intel i3 7020U - 4GB - 1TB - MX110-2GB - 14"" - Win10 Home - Rose Gold - ESEL",8,A036,Android
2021-01-06 15:19:29,TX-124541,3951118,OFF-BI-10000546,"Asus VivoBook Ultra K403FA-EB301T - Intel i3 8145U - 4GB - 512GB SSD - Intel UHD 620 - Fingerprint - 14"" FHD - Win10 Home - Silver Blue - ESEL",7,A007,Android
2021-08-28 11:09:52,TX-103744,4835445,OFF-AR-10003156,"ASUS A407MA-BV002T Gold - Intel N4000,4GB,1TB,14 inch HD,W10",7,A004,Android
2021-04-16 20:07:33,PA-121293,7676802,OFF-BI-10000605,"Asus VivoBook Ultra K403FA-EB502T - Intel i5 8265U - 8GB - 512GB SSD - Intel UHD 620 - Fingerprint - 14"" FHD - Win10 Home - Pink Metal - ESEL",8,A013,Android
2022-04-21 17:02:54,TX-161508,5765632,OFF-BI-10000285,"Asus VivoBook Max X441MA-GA011T - Intel N4000 - 4GB - 1TB - DVD RW - 14"" - Win10 Home - Black - ESEL",6,A009,Android
2022-11-11 01:14:23,CA-133431,4409740,OFF-AR-10003651,Asus E203NAH-FD012T Notebook [Intel N3350/ 2GB/ 500GB/ Win 10],5,A034,Android
